time,voltage_out1,voltage_out2,speed_kph
1.119,1.0,0.5,0.0
1.157,1.0,0.5,0.0
1.197,1.0,0.5,0.0
1.233,1.0,0.5,0.0
1.275,1.0,0.5,0.0
1.312,1.0,0.5,0.0
1.35,1.0,0.5,0.0
1.384,1.0,0.5,0.0
1.423,1.0,0.5,0.0
1.46,1.0,0.5,0.0
1.502,1.0,0.5,0.0
1.524,1.0,0.5,0.0
1.562,1.0,0.5,0.0
1.584,1.0,0.5,0.0
1.624,1.0,0.5,0.0
1.67,1.0,0.5,0.0
1.708,1.0,0.5,0.0
1.752,1.0,0.5,0.0
1.79,1.0,0.5,0.0
1.815,1.0,0.5,0.0
1.852,1.0,0.5,0.0
1.873,1.0,0.5,0.0
1.908,1.0,0.5,0.0
1.931,1.0,0.5,0.0
1.972,1.0,0.5,0.0
2.008,1.0,0.5,0.0
2.03,1.0,0.5,0.0
2.069,1.0,0.5,0.0
2.107,1.0,0.5,0.0
2.144,1.0,0.5,0.0
2.183,1.0,0.5,0.0
2.224,1.0,0.5,0.0
2.264,1.0,0.5,0.0
2.306,1.0,0.5,0.0
2.345,1.0,0.5,0.0
2.387,1.0,0.5,0.0
2.428,1.0,0.5,0.0
2.463,1.0,0.5,0.0
2.5,1.0,0.5,0.0
2.537,1.0,0.5,0.0
2.575,1.0,0.5,0.0
2.613,1.0,0.5,0.0
2.654,1.0,0.5,0.0
2.693,1.0,0.5,0.0
2.731,1.0,0.5,0.0
2.771,1.0,0.5,0.0
2.811,1.0,0.5,0.0
2.851,1.0,0.5,0.0
2.891,1.0,0.5,0.0
2.929,1.0,0.5,0.0
2.97,1.0,0.5,0.0
3.01,1.0,0.5,0.0
3.051,1.0,0.5,0.0
3.09,1.0,0.5,0.0
3.13,1.0,0.5,0.0
3.155,1.0,0.5,0.0
3.193,1.0,0.5,0.0
3.215,1.0,0.5,0.0
3.253,1.0,0.5,0.0
3.275,1.0,0.5,0.0
3.31,1.0,0.5,0.0
3.335,1.0,0.5,0.0
3.372,1.0,0.5,0.0
3.396,1.0,0.5,0.0
3.438,1.0,0.5,0.0
3.48,1.0,0.5,0.0
3.517,1.0,0.5,0.0
3.556,1.0,0.5,0.0
3.602,1.0,0.5,0.0
3.645,1.0,0.5,0.0
3.683,1.0,0.5,0.0
3.723,1.0,0.5,0.0
3.76,1.0,0.5,0.0
3.799,1.0,0.5,0.0
3.841,1.0,0.5,0.0
3.879,1.0,0.5,0.0
3.921,1.0,0.5,0.0
3.961,1.0,0.5,0.0
4.002,1.0,0.5,0.0
4.024,1.0,0.5,0.0
4.062,1.0,0.5,0.0
4.086,1.0,0.5,0.0
4.121,1.0,0.5,0.0
4.158,1.0,0.5,0.0
4.184,1.0,0.5,0.0
4.219,1.0,0.5,0.0
4.244,1.0,0.5,0.0
4.277,1.0,0.5,0.0
4.314,1.0,0.5,0.0
4.352,1.0,0.5,0.0
4.391,1.0,0.5,0.0
4.432,1.0,0.5,0.0
4.473,1.0,0.5,0.0
4.497,1.0,0.5,0.0
4.531,1.0,0.5,0.0
4.57,1.0,0.5,0.0
4.612,1.0,0.5,0.0
4.649,1.0,0.5,0.0
4.691,1.0,0.5,0.0
4.728,1.0,0.5,0.0
4.765,1.0,0.5,0.0
4.807,1.0,0.5,0.0
4.833,1.0,0.5,0.0
4.866,1.0,0.5,0.0
4.892,1.0,0.5,0.0
4.926,1.0,0.5,0.0
4.95,1.0,0.5,0.0
4.986,1.0,0.5,0.0
5.009,1.0,0.5,0.0
5.048,1.0,0.5,0.0
5.092,1.0,0.5,0.0
5.133,1.0,0.5,0.0
5.172,1.0,0.5,0.0
5.193,1.0,0.5,0.0
5.233,1.0,0.5,0.0
5.27,1.0,0.5,0.0
5.307,1.0,0.5,0.0
5.347,1.0,0.5,0.0
5.386,1.0,0.5,0.0
5.429,1.0,0.5,0.0
5.466,1.0,0.5,0.0
5.507,1.0,0.5,0.0
5.545,1.0,0.5,0.0
5.588,1.0,0.5,0.0
5.628,1.0,0.5,0.0
5.671,1.0,0.5,0.0
5.707,1.0,0.5,0.0
5.748,1.0,0.5,0.0
5.789,1.0,0.5,0.0
5.826,1.0,0.5,0.0
5.85,1.0,0.5,0.0
5.89,1.0,0.5,0.0
5.929,1.0,0.5,0.0
5.97,1.0,0.5,0.0
6.007,1.0,0.5,0.0
6.05,1.0,0.5,0.0
6.093,1.0,0.5,0.0
6.134,1.0,0.5,0.0
6.173,1.0,0.5,0.0
6.214,1.0,0.5,0.0
6.251,1.0,0.5,0.0
6.29,1.0,0.5,0.0
6.329,1.0,0.5,0.0
6.368,1.0,0.5,0.0
6.407,1.0,0.5,0.0
6.444,1.0,0.5,0.0
6.484,1.0,0.5,0.0
6.523,1.0,0.5,0.0
6.565,1.0,0.5,0.0
6.608,1.0,0.5,0.0
6.648,1.0,0.5,0.0
6.686,1.0,0.5,0.0
6.727,1.0,0.5,0.0
6.765,1.0,0.5,0.0
6.805,1.0,0.5,0.0
6.83,1.0,0.5,0.0
6.875,1.0,0.5,0.0
6.915,1.0,0.5,0.0
6.959,1.0,0.5,0.0
6.998,1.0,0.5,0.0
7.044,1.0,0.5,0.0
7.084,1.0,0.5,0.0
7.124,1.0,0.5,0.0
7.165,1.0,0.5,0.0
7.207,1.0,0.5,0.0
7.248,1.0,0.5,0.0
7.288,1.0,0.5,0.0
7.324,1.0,0.5,0.0
7.366,1.0,0.5,0.0
7.406,1.0,0.5,0.0
7.448,1.0,0.5,0.0
7.484,1.0,0.5,0.0
7.521,1.0,0.5,0.0
7.545,1.0,0.5,0.0
7.581,1.0,0.5,0.0
7.605,1.0,0.5,0.0
7.639,1.0,0.5,0.0
7.663,1.0,0.5,0.0
7.696,1.0,0.5,0.0
7.734,1.0,0.5,0.0
7.774,1.0,0.5,0.0
7.815,1.0,0.5,0.0
7.857,1.0,0.5,0.0
7.898,1.0,0.5,0.0
7.938,1.0,0.5,0.0
7.977,1.0,0.5,0.0
8.015,1.0,0.5,0.0
8.056,1.0,0.5,0.0
8.095,1.0,0.5,0.0
8.133,1.0,0.5,0.0
8.172,1.0,0.5,0.0
8.211,1.0,0.5,0.0
8.249,1.0,0.5,0.0
8.275,1.0,0.5,0.0
8.311,1.0,0.5,0.0
8.333,1.0,0.5,0.0
8.368,1.0,0.5,0.0
8.391,1.0,0.5,0.0
8.43,1.0,0.5,0.0
8.467,1.0,0.5,0.0
8.488,1.0,0.5,0.0
8.526,1.0,0.5,0.0
8.55,1.0,0.5,0.0
8.587,1.0,0.5,0.0
8.61,1.0,0.5,0.0
8.648,1.0,0.5,0.0
8.671,1.0,0.5,0.0
8.707,1.0,0.5,0.0
8.731,1.0,0.5,0.0
8.766,1.0,0.5,0.0
8.789,1.0,0.5,0.0
8.827,1.0,0.5,0.0
8.85,1.0,0.5,0.0
8.89,1.0,0.5,0.0
8.93,1.0,0.5,0.0
8.969,1.0,0.5,0.0
9.007,1.0,0.5,0.0
9.049,1.0,0.5,0.0
9.071,1.0,0.5,0.0
9.113,1.0,0.5,0.0
9.159,1.0,0.5,0.0
9.201,1.0,0.5,0.0
9.239,1.0,0.5,0.0
9.283,1.0,0.5,0.0
9.321,1.0,0.5,0.0
9.367,1.0,0.5,0.0
9.404,1.1,0.55,0.0
9.444,1.1,0.55,0.0
9.481,1.1,0.55,0.0
9.521,1.1,0.55,0.0
9.565,1.1,0.55,0.0
9.606,1.1,0.55,0.0
9.646,1.1,0.55,0.0
9.691,1.1,0.55,0.0
9.728,1.1,0.55,0.0
9.765,1.1,0.55,0.0
9.788,1.1,0.55,0.0
9.822,1.1,0.55,0.0
9.858,1.1,0.55,0.0
9.893,1.1,0.55,0.0
9.929,1.1,0.55,0.0
9.967,1.1,0.55,0.0
10.007,1.1,0.55,0.0
10.048,1.1,0.55,0.0
10.093,1.1,0.55,0.0
10.131,1.1,0.55,0.0
10.17,1.1,0.55,0.0
10.209,1.1,0.55,0.0
10.248,1.1,0.55,0.0
10.289,1.1,0.55,0.0
10.327,1.1,0.55,0.0
10.372,1.1,0.55,0.0
10.414,1.1,0.55,0.0
10.456,1.1,0.55,0.0
10.481,1.1,0.55,0.0
10.516,1.1,0.55,0.0
10.539,1.1,0.55,0.0
10.581,1.1,0.55,0.0
10.619,1.1,0.55,0.0
10.659,1.1,0.55,0.0
10.695,1.1,0.55,0.0
10.734,1.1,0.55,0.0
10.778,1.1,0.55,0.0
10.819,1.1,0.55,0.0
10.861,1.1,0.55,0.0
10.902,1.1,0.55,0.0
10.941,1.1,0.55,0.0
10.984,1.1,0.55,0.0
11.018,1.1,0.55,0.0
11.052,1.1,0.55,0.0
11.076,1.1,0.55,0.0
11.112,1.1,0.55,0.0
11.134,1.1,0.55,0.0
11.174,1.1,0.55,0.0
11.2,1.1,0.55,0.0
11.235,1.1,0.55,0.0
11.279,1.1,0.55,0.0
11.305,1.1,0.55,0.0
11.339,1.1,0.55,0.0
11.363,1.1,0.55,0.0
11.401,1.1,0.55,0.0
11.437,1.1,0.55,0.0
11.462,1.1,0.55,0.0
11.499,1.1,0.55,0.0
11.521,1.1,0.55,0.0
11.559,1.1,0.55,0.0
11.583,1.1,0.55,0.0
11.618,1.1,0.55,0.0
11.657,1.1,0.55,0.0
11.693,1.1,0.55,1.3711336200000002
11.732,1.1,0.55,1.52403258
11.77,1.1,0.55,1.58768608
11.795,1.1,0.55,1.7403239200000002
11.831,1.1,0.55,1.88008002
11.856,1.1,0.55,1.94355432
11.896,1.1,0.55,2.09576208
11.932,1.1,0.55,2.23512394
11.971,1.1,0.55,2.37433092
11.993,1.1,0.55,2.45019672
12.029,1.1,0.55,2.51338302
12.052,1.1,0.55,2.51338302
12.086,1.1,0.55,2.66489958
12.113,1.1,0.55,2.66489958
12.151,1.1,0.55,2.72797708
12.194,1.1,0.55,2.8036278400000003
12.218,1.1,0.55,2.87923252
12.252,1.1,0.55,2.94220122
12.276,1.1,0.55,2.94220122
12.31,1.1,0.55,3.08061972
12.333,1.1,0.55,3.08061972
12.367,1.1,0.55,3.23144508
12.389,1.1,0.55,3.23144508
12.424,1.1,0.55,3.23144508
12.447,1.1,0.55,3.29423458
12.484,1.1,0.55,3.36953974
12.525,1.1,0.55,3.4447988199999995
12.566,1.1,0.55,3.507479520000001
12.604,1.1,0.55,3.5826541200000004
12.64,1.1,0.55,3.64526442
12.661,1.1,0.55,3.64526442
12.702,1.1,0.55,3.72035454
12.746,1.1,0.55,3.79539858
12.79,1.1,0.55,3.93285964
12.829,1.1,0.55,3.93285964
12.864,1.1,0.55,4.00777312
12.899,1.1,0.55,4.07016582
12.922,1.1,0.55,4.07016582
12.959,1.1,0.55,4.144994819999999
12.982,1.1,0.55,4.144994819999999
13.021,1.1,0.55,4.28206164
13.059,1.1,0.55,4.356760079999999
13.097,1.1,0.55,4.418973580000001
13.137,1.1,0.55,4.418973580000001
13.176,1.1,0.55,4.49358754
13.216,1.1,0.55,4.56815542
13.254,1.1,0.55,4.56815542
13.297,1.1,0.55,4.630260120000001
13.333,1.1,0.55,4.704743519999999
13.369,1.1,0.55,4.704743519999999
13.407,1.1,0.55,4.76677782
13.449,1.1,0.55,4.76677782
13.486,1.1,0.55,4.84117674
13.51,1.1,0.55,4.84117674
13.544,1.1,0.55,4.84117674
13.57,1.1,0.55,4.915529580000001
13.605,1.1,0.55,4.915529580000001
13.646,1.1,0.55,4.915529580000001
13.671,1.1,0.55,4.915529580000001
13.707,1.1,0.55,4.97745508
13.73,1.1,0.55,4.97745508
13.765,1.1,0.55,4.97745508
13.788,1.1,0.55,4.97745508
13.824,1.1,0.55,4.97745508
13.846,1.1,0.55,5.05172344
13.881,1.1,0.55,5.05172344
13.906,1.1,0.55,5.05172344
13.941,1.1,0.55,5.125945720000001
13.964,1.1,0.55,5.05172344
14.0,1.1,0.55,5.125945720000001
14.026,1.1,0.55,5.125945720000001
14.061,1.1,0.55,5.125945720000001
14.084,1.1,0.55,5.18776242
14.124,1.1,0.55,5.18776242
14.16,1.1,0.55,5.261900220000001
14.201,1.1,0.55,5.261900220000001
14.241,1.1,0.55,5.261900220000001
14.282,1.1,0.55,5.3236465200000005
14.321,1.1,0.55,5.3236465200000005
14.363,1.1,0.55,5.39769984
14.403,1.1,0.55,5.47170708
14.443,1.1,0.55,5.53334458
14.483,1.1,0.55,5.60726734
14.523,1.1,0.55,5.60726734
14.563,1.1,0.55,5.68114402
14.603,1.1,0.55,5.68114402
14.642,1.1,0.55,5.74267272
14.683,1.1,0.55,5.74267272
14.724,1.1,0.55,5.74267272
14.762,1.1,0.55,5.81646492
14.804,1.1,0.55,5.81646492
14.843,1.1,0.55,5.87792322
14.883,1.1,0.55,5.87792322
14.924,1.1,0.55,5.951630940000001
14.962,1.1,0.55,5.951630940000001
15.003,1.1,0.55,5.951630940000001
15.042,1.1,0.55,6.02529258
15.083,1.1,0.55,6.086642080000001
15.125,1.1,0.55,6.086642080000001
15.164,1.1,0.55,6.086642080000001
15.205,1.1,0.55,6.086642080000001
15.244,1.1,0.55,6.16021924
15.285,1.1,0.55,6.16021924
15.326,1.1,0.55,6.16021924
15.365,1.1,0.55,6.23375032
15.406,1.1,0.55,6.23375032
15.447,1.1,0.55,6.23375032
15.487,1.1,0.55,6.294991019999999
15.528,1.1,0.55,6.294991019999999
15.566,1.1,0.55,6.294991019999999
15.607,1.1,0.55,6.36843762
15.647,1.1,0.55,6.36843762
15.688,1.1,0.55,6.36843762
15.73,1.1,0.55,6.4296079200000005
15.774,1.1,0.55,6.4296079200000005
15.814,1.1,0.55,6.4296079200000005
15.854,1.1,0.55,6.4296079200000005
15.895,1.1,0.55,6.502970040000001
15.935,1.1,0.55,6.502970040000001
15.974,1.1,0.55,6.502970040000001
16.012,1.1,0.55,6.502970040000001
16.053,1.1,0.55,6.502970040000001
16.094,1.1,0.55,6.576286080000001
16.132,1.1,0.55,6.502970040000001
16.172,1.1,0.55,6.576286080000001
16.211,1.1,0.55,6.63734758
16.252,1.1,0.55,6.63734758
16.293,1.1,0.55,6.63734758
16.33,1.1,0.55,6.63734758
16.364,1.1,0.55,6.63734758
16.389,1.1,0.55,6.71057914
16.423,1.1,0.55,6.71057914
16.447,1.1,0.55,6.71057914
16.483,1.1,0.55,6.71057914
16.506,1.1,0.55,6.71057914
16.542,1.1,0.55,6.71057914
16.566,1.1,0.55,6.78376462
16.606,1.1,0.55,6.78376462
16.627,1.1,0.55,6.71057914
16.661,1.1,0.55,6.78376462
16.686,1.1,0.55,6.78376462
16.721,1.1,0.55,6.71057914
16.745,1.1,0.55,6.78376462
16.78,1.1,0.55,6.78376462
16.805,1.1,0.55,6.78376462
16.841,1.1,0.55,6.78376462
16.867,1.1,0.55,6.78376462
16.908,1.1,0.55,6.78376462
16.943,1.1,0.55,6.78376462
16.97,1.1,0.55,6.78376462
17.004,1.1,0.55,6.78376462
17.027,1.1,0.55,6.78376462
17.063,1.1,0.55,6.78376462
17.085,1.1,0.55,6.78376462
17.126,1.1,0.55,6.78376462
17.166,1.1,0.55,6.844717320000001
17.207,1.1,0.55,6.844717320000001
17.248,1.1,0.55,6.844717320000001
17.289,1.1,0.55,6.844717320000001
17.331,1.1,0.55,6.844717320000001
17.372,1.1,0.55,6.844717320000001
17.413,1.1,0.55,6.844717320000001
17.452,1.1,0.55,6.91781832
17.493,1.1,0.55,6.91781832
17.53,1.1,0.55,6.844717320000001
17.569,1.1,0.55,6.91781832
17.612,1.1,0.55,6.844717320000001
17.652,1.1,0.55,6.844717320000001
17.692,1.1,0.55,6.91781832
17.731,1.1,0.55,6.91781832
17.772,1.1,0.55,6.91781832
17.813,1.1,0.55,6.91781832
17.854,1.1,0.55,6.91781832
17.895,1.1,0.55,6.91781832
17.932,1.1,0.55,6.97870062
17.967,1.1,0.55,6.97870062
17.993,1.1,0.55,7.051717139999999
18.027,1.1,0.55,6.97870062
18.052,1.1,0.55,6.97870062
18.087,1.1,0.55,6.97870062
18.11,1.1,0.55,6.97870062
18.154,1.1,0.55,6.97870062
18.198,1.1,0.55,6.97870062
18.233,1.1,0.55,6.97870062
18.257,1.1,0.55,6.97870062
18.292,1.1,0.55,6.97870062
18.316,1.1,0.55,6.97870062
18.352,1.1,0.55,6.97870062
18.376,1.1,0.55,6.97870062
18.414,1.1,0.55,6.97870062
18.438,1.1,0.55,6.97870062
18.481,1.1,0.55,6.97870062
18.518,1.1,0.55,6.97870062
18.543,1.1,0.55,6.97870062
18.576,1.1,0.55,6.97870062
18.598,1.1,0.55,6.97870062
18.634,1.1,0.55,6.97870062
18.657,1.1,0.55,6.97870062
18.693,1.1,0.55,6.97870062
18.717,1.1,0.55,6.97870062
18.756,1.1,0.55,6.97870062
18.797,1.1,0.55,6.97870062
18.838,1.1,0.55,6.97870062
18.872,1.1,0.55,6.97870062
18.895,1.1,0.55,6.97870062
18.931,1.1,0.55,6.97870062
18.953,1.1,0.55,6.97870062
18.987,1.1,0.55,6.97870062
19.01,1.1,0.55,6.97870062
19.031,1.1,0.55,6.97870062
19.071,1.1,0.55,6.97870062
19.094,1.1,0.55,7.051717139999999
19.133,1.1,0.55,6.97870062
19.154,1.1,0.55,6.97870062
19.191,1.1,0.55,6.97870062
19.211,1.1,0.55,6.97870062
19.235,1.1,0.55,6.97870062
19.268,1.1,0.55,6.97870062
19.306,1.1,0.55,7.051717139999999
19.329,1.1,0.55,7.051717139999999
19.365,1.1,0.55,7.051717139999999
19.388,1.1,0.55,7.051717139999999
19.411,1.1,0.55,7.051717139999999
19.445,1.1,0.55,7.051717139999999
19.468,1.1,0.55,7.051717139999999
19.489,1.1,0.55,7.12468758
19.527,1.1,0.55,7.051717139999999
19.551,1.1,0.55,7.12468758
19.587,1.1,0.55,7.051717139999999
19.612,1.1,0.55,7.12468758
19.647,1.1,0.55,7.12468758
19.672,1.1,0.55,7.051717139999999
19.706,1.1,0.55,7.051717139999999
19.73,1.1,0.55,7.051717139999999
19.769,1.1,0.55,7.12468758
19.808,1.1,0.55,7.051717139999999
19.849,1.1,0.55,6.97870062
19.886,1.1,0.55,7.051717139999999
19.924,1.1,0.55,7.051717139999999
19.949,1.1,0.55,6.97870062
19.99,1.1,0.55,7.051717139999999
20.012,1.1,0.55,6.97870062
20.049,1.1,0.55,7.051717139999999
20.091,1.1,0.55,7.051717139999999
20.129,1.1,0.55,7.051717139999999
20.171,1.1,0.55,7.051717139999999
20.211,1.1,0.55,7.051717139999999
20.249,1.1,0.55,7.051717139999999
20.293,1.1,0.55,7.12468758
20.333,1.1,0.55,7.12468758
20.373,1.1,0.55,7.12468758
20.414,1.1,0.55,7.12468758
20.455,1.1,0.55,7.12468758
20.491,1.1,0.55,7.051717139999999
20.53,1.1,0.55,7.12468758
20.568,1.1,0.55,7.12468758
20.607,1.1,0.55,7.12468758
20.643,1.1,0.55,7.051717139999999
20.667,1.1,0.55,7.12468758
20.708,1.1,0.55,7.12468758
20.747,1.1,0.55,7.12468758
20.786,1.1,0.55,7.051717139999999
20.812,1.1,0.55,7.12468758
20.85,1.1,0.55,7.051717139999999
20.886,1.1,0.55,7.051717139999999
20.908,1.1,0.55,7.051717139999999
20.944,1.1,0.55,7.12468758
20.969,1.1,0.55,7.12468758
21.007,1.1,0.55,7.12468758
21.042,1.1,0.55,7.12468758
21.068,1.1,0.55,7.12468758
21.104,1.1,0.55,7.051717139999999
21.13,1.1,0.55,7.051717139999999
21.169,1.1,0.55,7.12468758
21.21,1.1,0.55,7.051717139999999
21.25,1.1,0.55,7.12468758
21.29,1.1,0.55,7.12468758
21.332,1.1,0.55,7.12468758
21.374,1.1,0.55,7.12468758
21.413,1.1,0.55,7.18546108
21.45,1.1,0.55,7.18546108
21.488,1.1,0.55,7.18546108
21.513,1.1,0.55,7.18546108
21.555,1.1,0.55,7.12468758
21.595,1.1,0.55,7.12468758
21.633,1.1,0.55,7.12468758
21.672,1.1,0.55,7.18546108
21.711,1.1,0.55,7.25834704
21.752,1.1,0.55,7.18546108
21.79,1.1,0.55,7.18546108
21.815,1.1,0.55,7.18546108
21.849,1.1,0.55,7.18546108
21.875,1.1,0.55,7.18546108
21.919,1.1,0.55,7.18546108
21.954,1.1,0.55,7.18546108
21.98,1.1,0.55,7.18546108
22.018,1.1,0.55,7.25834704
22.053,1.1,0.55,7.25834704
22.077,1.1,0.55,7.25834704
22.115,1.1,0.55,7.25834704
22.153,1.1,0.55,7.331186919999999
22.188,1.1,0.55,7.331186919999999
22.213,1.1,0.55,7.25834704
22.248,1.1,0.55,7.25834704
22.273,1.1,0.55,7.25834704
22.309,1.1,0.55,7.25834704
22.333,1.1,0.55,7.331186919999999
22.372,1.1,0.55,7.25834704
22.409,1.1,0.55,7.25834704
22.433,1.1,0.55,7.331186919999999
22.468,1.1,0.55,7.331186919999999
22.491,1.1,0.55,7.331186919999999
22.527,1.1,0.55,7.331186919999999
22.566,1.1,0.55,7.331186919999999
22.588,1.1,0.55,7.331186919999999
22.623,1.1,0.55,7.25834704
22.647,1.1,0.55,7.331186919999999
22.682,1.1,0.55,7.25834704
22.704,1.1,0.55,7.18546108
22.727,1.1,0.55,7.331186919999999
22.76,1.1,0.55,7.331186919999999
22.785,1.1,0.55,7.25834704
22.821,1.1,0.55,7.331186919999999
22.845,1.1,0.55,7.331186919999999
22.881,1.1,0.55,7.331186919999999
22.905,1.1,0.55,7.331186919999999
22.939,1.1,0.55,7.331186919999999
22.965,1.1,0.55,7.331186919999999
23.003,1.1,0.55,7.391851620000001
23.046,1.1,0.55,7.391851620000001
23.091,1.1,0.55,7.391851620000001
23.131,1.1,0.55,7.391851620000001
23.172,1.1,0.55,7.391851620000001
23.213,1.1,0.55,7.391851620000001
23.254,1.1,0.55,7.391851620000001
23.293,1.1,0.55,7.391851620000001
23.333,1.1,0.55,7.391851620000001
23.373,1.1,0.55,7.391851620000001
23.411,1.1,0.55,7.331186919999999
23.45,1.1,0.55,7.391851620000001
23.49,1.1,0.55,7.391851620000001
23.516,1.1,0.55,7.391851620000001
23.554,1.1,0.55,7.391851620000001
23.597,1.1,0.55,7.391851620000001
23.637,1.1,0.55,7.391851620000001
23.674,1.1,0.55,7.391851620000001
23.714,1.1,0.55,7.391851620000001
23.753,1.1,0.55,7.391851620000001
23.79,1.1,0.55,7.391851620000001
23.824,1.1,0.55,7.391851620000001
23.849,1.1,0.55,7.391851620000001
23.885,1.1,0.55,7.391851620000001
23.909,1.1,0.55,7.391851620000001
23.944,1.1,0.55,7.391851620000001
23.97,1.1,0.55,7.391851620000001
24.007,1.1,0.55,7.391851620000001
24.029,1.1,0.55,7.391851620000001
24.063,1.1,0.55,7.391851620000001
24.088,1.1,0.55,7.391851620000001
24.123,1.1,0.55,7.391851620000001
24.149,1.1,0.55,7.391851620000001
24.188,1.1,0.55,7.464607019999999
24.211,1.1,0.55,7.391851620000001
24.247,1.1,0.55,7.391851620000001
24.283,1.1,0.55,7.391851620000001
24.305,1.1,0.55,7.331186919999999
24.339,1.1,0.55,7.391851620000001
24.365,1.1,0.55,7.391851620000001
24.4,1.1,0.55,7.391851620000001
24.423,1.1,0.55,7.391851620000001
24.457,1.1,0.55,7.331186919999999
24.482,1.1,0.55,7.391851620000001
24.516,1.1,0.55,7.391851620000001
24.541,1.1,0.55,7.391851620000001
24.58,1.1,0.55,7.331186919999999
24.621,1.1,0.55,7.391851620000001
24.662,1.1,0.55,7.331186919999999
24.703,1.1,0.55,7.331186919999999
24.745,1.1,0.55,7.331186919999999
24.784,1.1,0.55,7.331186919999999
24.827,1.1,0.55,7.391851620000001
24.868,1.1,0.55,7.331186919999999
24.912,1.1,0.55,7.331186919999999
24.951,1.1,0.55,7.331186919999999
24.976,1.1,0.55,7.331186919999999
25.012,1.1,0.55,7.331186919999999
25.051,1.1,0.55,7.391851620000001
25.077,1.1,0.55,7.331186919999999
25.114,1.1,0.55,7.331186919999999
25.139,1.1,0.55,7.331186919999999
25.175,1.1,0.55,7.331186919999999
25.203,1.1,0.55,7.331186919999999
25.236,1.1,0.55,7.25834704
25.278,1.1,0.55,7.25834704
25.32,1.1,0.55,7.25834704
25.362,1.1,0.55,7.25834704
25.406,1.1,0.55,7.331186919999999
25.448,1.1,0.55,7.25834704
25.487,1.1,0.55,7.331186919999999
25.526,1.1,0.55,7.331186919999999
25.563,1.1,0.55,7.331186919999999
25.6,1.1,0.55,7.331186919999999
25.626,1.1,0.55,7.391851620000001
25.646,1.1,0.55,7.331186919999999
25.687,1.1,0.55,7.391851620000001
25.723,1.1,0.55,7.391851620000001
25.747,1.1,0.55,7.391851620000001
25.768,1.1,0.55,7.331186919999999
25.803,1.1,0.55,7.331186919999999
25.826,1.1,0.55,7.331186919999999
25.848,1.1,0.55,7.331186919999999
25.891,1.1,0.55,7.331186919999999
25.913,1.1,0.55,7.331186919999999
25.956,1.1,0.55,7.331186919999999
25.979,1.1,0.55,7.331186919999999
26.014,1.1,0.55,7.331186919999999
26.037,1.1,0.55,7.331186919999999
26.073,1.1,0.55,7.331186919999999
26.116,1.1,0.55,7.331186919999999
26.155,1.1,0.55,7.331186919999999
26.193,1.1,0.55,7.391851620000001
26.232,1.1,0.55,7.331186919999999
26.272,1.1,0.55,7.331186919999999
26.317,1.1,0.55,7.391851620000001
26.356,1.1,0.55,7.331186919999999
26.395,1.1,0.55,7.331186919999999
26.434,1.1,0.55,7.331186919999999
26.477,1.1,0.55,7.331186919999999
26.516,1.1,0.55,7.331186919999999
26.552,1.1,0.55,7.331186919999999
26.588,1.1,0.55,7.331186919999999
26.61,1.1,0.55,7.331186919999999
26.631,1.1,0.55,7.331186919999999
26.669,1.1,0.55,7.331186919999999
26.691,1.1,0.55,7.331186919999999
26.714,1.1,0.55,7.331186919999999
26.748,1.1,0.55,7.331186919999999
26.786,1.1,0.55,7.25834704
26.811,1.1,0.55,7.331186919999999
26.85,1.1,0.55,7.331186919999999
26.872,1.1,0.55,7.25834704
26.913,1.1,0.55,7.331186919999999
26.954,1.1,0.55,7.331186919999999
26.995,1.1,0.55,7.331186919999999
27.029,1.1,0.55,7.331186919999999
27.053,1.1,0.55,7.331186919999999
27.089,1.1,0.55,7.331186919999999
27.115,1.1,0.55,7.331186919999999
27.155,1.1,0.55,7.331186919999999
27.176,1.1,0.55,7.331186919999999
27.211,1.1,0.55,7.331186919999999
27.234,1.1,0.55,7.331186919999999
27.269,1.1,0.55,7.391851620000001
27.293,1.1,0.55,7.331186919999999
27.33,1.1,0.55,7.331186919999999
27.355,1.1,0.55,7.331186919999999
27.394,1.1,0.55,7.331186919999999
27.434,1.1,0.55,7.331186919999999
27.471,1.1,0.55,7.331186919999999
27.512,1.1,0.55,7.331186919999999
27.547,1.1,0.55,7.391851620000001
27.584,1.1,0.55,7.331186919999999
27.62,1.1,0.55,7.391851620000001
27.655,1.1,0.55,7.331186919999999
27.677,1.1,0.55,7.391851620000001
27.718,1.1,0.55,7.391851620000001
27.741,1.1,0.55,7.331186919999999
27.782,1.1,0.55,7.331186919999999
27.818,1.1,0.55,7.331186919999999
27.841,1.1,0.55,7.331186919999999
27.88,1.1,0.55,7.391851620000001
27.901,1.1,0.55,7.391851620000001
27.94,1.1,0.55,7.391851620000001
27.979,1.1,0.55,7.391851620000001
28.018,1.1,0.55,7.391851620000001
28.055,1.1,0.55,7.331186919999999
28.091,1.1,0.55,7.331186919999999
28.117,1.1,0.55,7.331186919999999
28.158,1.1,0.55,7.331186919999999
28.193,1.1,0.55,7.331186919999999
28.221,1.1,0.55,7.331186919999999
28.265,1.1,0.55,7.331186919999999
28.304,1.1,0.55,7.391851620000001
28.332,1.1,0.55,7.331186919999999
28.367,1.1,0.55,7.331186919999999
28.389,1.1,0.55,7.331186919999999
28.413,1.1,0.55,7.331186919999999
28.445,1.1,0.55,7.391851620000001
28.468,1.1,0.55,7.331186919999999
